movie_name,genre,number_different_values
Jackals,"[['Action, Crime, Drama'], ['Horror, Mystery, Thriller'], ['Horror, Mystery, Thriller'], ['Drama, Mystery, Thriller'], ['Action, Crime, Drama'], ['Horror, Mystery, Thriller'], ['Drama, Mystery, Thriller']]",3
Jackrabbit,"[['Crime, Thriller'], ['Drama, Mystery, Romance'], ['Drama, Mystery, Romance'], ['Drama, Sci-Fi, Thriller'], ['Drama, Sci-Fi, Thriller'], ['Crime, Thriller']]",3
The Bigger Picture,"[['Drama, Mystery, Thriller'], ['Adventure, Comedy'], ['Action, Comedy'], ['Drama, Mystery, Thriller']]",3
The Bigamist,"[['Romance'], ['Drama, Film-Noir'], ['Thriller']]",3
Jade,"[['Crime, Drama, Thriller'], ['Crime, Drama'], ['Action, Thriller'], ['Crime, Drama, Thriller'], ['Action, Thriller']]",3
Jessica,"[['Comedy, Drama, Romance'], ['Action, Drama'], ['Thriller']]",3
Jezebel,"[['Horror'], ['Drama, History, Thriller'], ['Drama, Romance'], ['Drama, Romance'], ['Drama, History, Thriller']]",3
The Bedroom Window,"[['Crime, Mystery, Thriller'], ['Crime, Mystery, Thriller'], ['Crime, Mystery, Thriller'], ['Crime, Mystery, Thriller'], ['Mystery'], ['Crime, Mystery, Thriller'], ['Crime, Mystery, Thriller'], ['Thriller']]",3
Jungle Heat,"[['Action, Crime, Thriller'], ['Action, Adventure, Drama'], ['Action, Adventure, Drama'], ['Action, War'], ['Action, War'], ['Action, Crime, Thriller'], ['Action, Adventure, Drama'], ['Action, Crime, Thriller']]",3
The Audition,"[['Horror'], ['Horror'], ['Action'], ['Thriller']]",3
Juju,"[['Comedy, Horror'], ['Comedy, Horror'], ['Horror'], ['Action']]",3
Last Man,"[['Adventure, Thriller'], ['Action, Sci-Fi'], ['Drama, War'], ['Action, Sci-Fi'], ['Adventure, Thriller']]",3
Julia,"[['Crime, Drama, Thriller'], ['Horror, Thriller'], ['Romance'], ['Crime, Drama, Thriller'], ['Horror, Thriller']]",3
Suspense,"[['Drama, Film-Noir, Romance'], ['Drama, Film-Noir, Romance'], ['Mystery'], ['Mystery'], ['Drama, War']]",3
Last Letter,"[['Romance'], ['Drama, Romance'], ['Adventure, Drama']]",3
The Assault,"[['Drama, History, Romance'], ['Action, History, Thriller'], ['Drama, History, Romance'], ['Drama, History, Romance'], ['Action, History, Thriller'], ['Action, Thriller'], ['Action, Thriller'], ['Action, History, Thriller'], ['Action, Thriller'], ['Action, Thriller']]",3
Suspicious Minds,"[['Crime, Drama, Thriller'], ['Mystery'], ['Thriller'], ['Crime, Drama, Thriller']]",3
June,"[['Fantasy, Horror'], ['Drama, Family, Musical'], ['Comedy, Romance'], ['Drama, Family, Musical'], ['Fantasy, Horror']]",3
Last Days,"[['Drama, Crime'], ['Drama, Horror, Sci-Fi'], ['Drama, Horror, Sci-Fi'], ['Action'], ['Drama, Horror, Sci-Fi']]",3
Jungle Queen,"[['Romance'], ['Action, Adventure, Drama'], ['Action, Adventure, Drama'], ['Adventure'], ['Adventure'], ['Adventure'], ['Action, Adventure, Drama']]",3
Surf's Up,"[['Animation, Adventure, Comedy'], ['Animation, Adventure, Comedy'], ['Animation, Adventure, Comedy'], ['Sport'], ['Animation, Adventure, Comedy'], ['Adventure']]",3
The Art of War,"[['Action, Adventure, Crime'], ['Action, Adventure, Crime'], ['Action, Adventure'], ['War'], ['Action, Adventure, Crime'], ['Action, Adventure'], ['Action, Adventure, Crime']]",3
Junglee,"[['Comedy, Drama, Musical'], ['Action, Adventure, Thriller'], ['Action, Adventure, Thriller'], ['Action'], ['Action, Adventure, Thriller']]",3
Junk,"[['Comedy, Crime, Drama'], ['Horror'], ['Sci-Fi']]",3
Last Breath,"[['Horror'], ['Action, Drama, Fantasy'], ['Action, Drama, Fantasy'], ['Thriller']]",3
Suvarna Sundari,"[['Horror, Thriller'], ['Musical, Drama, Fantasy'], ['Action, Thriller'], ['Horror, Thriller'], ['Action, Thriller']]",3
The Appointment,"[['Horror'], ['Drama, Romance'], ['Thriller']]",3
The Apparition,"[['Horror, Thriller'], ['Horror'], ['Drama, Mystery'], ['Horror, Thriller']]",3
Swag,"[['Crime, Drama'], ['Comedy, Drama, Romance'], ['Drama, Musical, Romance']]",3
The Ape,"[['Horror'], ['Horror, Mystery'], ['Horror, Mystery'], ['Drama, Thriller']]",3
The Apache,"[['Horror'], ['Drama, Romance'], ['Drama, Mystery']]",3
Juggernaut,"[['Crime, Drama, Family'], ['Crime, Drama, Family'], ['Mystery'], ['Action, Drama, Thriller'], ['Action, Drama, Thriller']]",3
The Aviator,"[['Comedy, Romance'], ['Adventure, Drama'], ['Biography, Drama']]",3
Judgement Day,"[['Horror'], ['Action, Thriller'], ['Action, Thriller'], ['Thriller']]",3
The Awakened,"[['Action, Horror, Sci-Fi'], ['Horror, Thriller'], ['Action, Horror, Sci-Fi'], ['Action, Horror, Sci-Fi'], ['Action, Horror, Sci-Fi'], ['Horror, Thriller'], ['Thriller']]",3
Jigar,"[['Comedy, Drama, Romance'], ['Action, Drama, Romance'], ['Action']]",3
Lazarus,"[['Action, Sci-Fi'], ['Sci-Fi'], ['War'], ['Action, Sci-Fi']]",3
The Beasts,"[['Horror, Thriller'], ['Horror'], ['Drama, Thriller'], ['Horror, Thriller']]",3
Surprise,"[['Horror, Mystery, Thriller'], ['Romance'], ['Horror, Mystery, Thriller'], ['Adventure, Comedy, Fantasy'], ['Adventure, Comedy, Fantasy'], ['Horror, Mystery, Thriller']]",3
Jinn,"[['Fantasy, Horror, Thriller'], ['Drama, Fantasy, Horror'], ['Drama, Fantasy, Horror'], ['Fantasy, Horror, Thriller'], ['Drama, Fantasy, Horror'], ['Action'], ['Fantasy, Horror, Thriller'], ['Drama, Fantasy, Horror']]",3
The Beacon,"[['Crime, Family'], ['Action, Fantasy, Horror'], ['Crime, Family'], ['Sci-Fi'], ['Action, Fantasy, Horror'], ['Action, Fantasy, Horror'], ['Action, Fantasy, Horror']]",3
The Beach House,"[['Drama, Horror, Mystery'], ['Horror, Thriller'], ['Drama, Romance'], ['Drama, Horror, Mystery'], ['Drama, Horror, Mystery'], ['Horror, Thriller']]",3
The Bayou,"[['Crime, Drama'], ['Horror'], ['Drama, Romance']]",3
Surrogate,"[['Horror'], ['Drama, Thriller'], ['Thriller']]",3
Jodi,"[['Comedy, Drama, Romance'], ['Romance'], ['Romance'], ['Action, Thriller'], ['Action, Thriller']]",3
Law and Disorder,"[['Comedy, Crime, Drama'], ['Comedy, Crime'], ['Comedy, Crime, Thriller'], ['Comedy, Crime, Thriller']]",3
The Barber,"[['Crime, Horror, Mystery'], ['Crime, Horror, Mystery'], ['Crime, Horror, Mystery'], ['Action, Drama'], ['Thriller'], ['Crime, Horror, Mystery']]",3
Laura,"[['Drama, Mystery, Romance'], ['Drama, Film-Noir, Mystery'], ['Drama, Film-Noir, Mystery'], ['Drama, Mystery, Romance'], ['Drama, Thriller']]",3
Jonathan,"[['Drama, Fantasy, Horror'], ['Drama, Mystery, Romance'], ['Drama, Mystery, Romance'], ['Drama, Sci-Fi'], ['Drama, Fantasy, Horror']]",3
Surya,"[['Romance, Thriller'], ['Action, Drama'], ['Action'], ['Romance, Thriller']]",3
Joshua,"[['Drama, Horror, Thriller'], ['Horror'], ['Drama, Horror, Thriller'], ['Thriller']]",3
Joshua Tree,"[['Action, Adventure, Crime'], ['Action, Adventure, Crime'], ['Action, Adventure, Crime'], ['Action, Adventure, Crime'], ['Action'], ['Action, Adventure, Crime'], ['Thriller']]",3
Journey,"[['Family'], ['Sci-Fi'], ['Fantasy']]",3
Journey to the Center of the Earth,"[['Adventure, Family, Fantasy'], ['Action, Adventure, Family'], ['Adventure, Family, Fantasy'], ['Action, Adventure, Family'], ['Adventure, Family, Fantasy'], ['Adventure, Sci-Fi'], ['Action, Adventure, Family'], ['Adventure, Family, Fantasy'], ['Adventure, Sci-Fi'], ['Action, Adventure, Family'], ['Adventure, Family, Fantasy'], ['Action, Adventure, Family']]",3
The Babysitter,"[['Crime, Drama, Thriller'], ['Comedy, Horror'], ['Drama, Thriller'], ['Crime, Drama, Thriller']]",3
Joyride,"[['Comedy, Crime, Drama'], ['Adventure, Comedy, Crime'], ['Adventure, Crime, Drama'], ['Adventure, Comedy, Crime'], ['Comedy, Crime, Drama'], ['Adventure, Crime, Drama'], ['Adventure, Comedy, Crime'], ['Adventure, Crime, Drama'], ['Comedy, Crime, Drama'], ['Adventure, Crime, Drama']]",3
Hong Kong,"[['Adventure, Comedy, Drama'], ['Adventure, Comedy, Drama'], ['Action, War'], ['Action, War'], ['Adventure, Comedy, Drama'], ['Thriller']]",3
Hong Kil-dong,"[['Adventure, Animation, Fantasy'], ['Action, Adventure, Fantasy'], ['Adventure, Animation, Fantasy'], ['Adventure, Drama'], ['Action, Adventure, Fantasy'], ['Adventure, Animation, Fantasy'], ['Action, Adventure, Fantasy']]",3
The Day After Halloween,"[['Comedy, Horror, Mystery'], ['Horror'], ['Comedy, Horror, Mystery'], ['Drama, Thriller']]",3
Girls,"[['Horror, Thriller'], ['Comedy, Romance'], ['Comedy, Romance'], ['Horror, Thriller'], ['Thriller']]",3
Ghoul,"[['Horror, Thriller'], ['Horror'], ['Action, Horror, Thriller'], ['Action, Horror, Thriller'], ['Horror, Thriller'], ['Action, Horror, Thriller']]",3
Ghulami,"[['Action, History, Musical'], ['Action, Drama'], ['Action'], ['Action, History, Musical']]",3
Ghunghat,"[['Musical, Romance, Thriller'], ['Romance'], ['Drama, Family'], ['Musical, Romance, Thriller']]",3
Something Wicked This Way Comes,"[['Drama, Fantasy, Horror'], ['Drama, Family, Fantasy'], ['Drama, Family, Fantasy'], ['Fantasy, Mystery, Thriller'], ['Fantasy, Mystery, Thriller'], ['Drama, Fantasy, Horror'], ['Drama, Family, Fantasy'], ['Fantasy, Mystery, Thriller'], ['Drama, Family, Fantasy']]",3
Giant,"[['Drama, Sport'], ['Fantasy'], ['Biography']]",3
The Greatest,"[['Drama, Romance'], ['Biography, Drama, Sport'], ['Thriller'], ['Biography, Drama, Sport']]",3
Man of the House,"[['Comedy, Crime'], ['Romance'], ['Comedy, Family']]",3
Gilgamesh,"[['Drama, Fantasy, Horror'], ['Animation, Comedy, Family'], ['Animation, Action, Adventure'], ['Animation, Comedy, Family'], ['Animation, Action, Adventure'], ['Drama, Fantasy, Horror'], ['Drama, Fantasy, Horror'], ['Animation, Comedy, Family'], ['Animation, Action, Adventure']]",3
Man of War,"[['Mystery, Thriller'], ['Action, Drama, Thriller'], ['Action, Thriller'], ['Action, Thriller'], ['Action, Drama, Thriller'], ['Action, Thriller'], ['Action, Thriller'], ['Mystery, Thriller']]",3
Somewhere,"[['Comedy, Drama, Romance'], ['Action, Drama, Romance'], ['Romance'], ['Action, Drama, Romance']]",3
The Great Gatsby,"[['Drama, Romance'], ['Drama, Romance'], ['Drama, Music, Mystery'], ['Animation'], ['Drama, Music, Mystery']]",3
The Green Hornet,"[['Action, Comedy, Crime'], ['Adventure, Crime, Family'], ['Action, Crime, Sci-Fi'], ['Adventure, Crime, Family'], ['Adventure, Crime, Family'], ['Adventure, Crime, Family'], ['Action, Crime, Sci-Fi'], ['Action, Comedy, Crime'], ['Action, Crime, Sci-Fi'], ['Adventure, Crime, Family']]",3
The Great Escape,"[['Adventure, Drama, History'], ['Adventure, Drama, History'], ['Adventure, Drama, History'], ['War'], ['Action'], ['Adventure, Drama, History']]",3
Somnium,"[['Adventure'], ['Action, Sci-Fi, Thriller'], ['Action, Sci-Fi, Thriller'], ['Thriller'], ['Action, Sci-Fi, Thriller']]",3
Gitano,"[['Drama, Musical, Romance'], ['Action, Musical'], ['Drama, Thriller']]",3
The Great Adventure,"[['Comedy, Romance'], ['Drama, Family'], ['Adventure, Western']]",3
The Gray Man,"[['Biography, Crime, Thriller'], ['Action, Crime, Drama'], ['Action, Thriller'], ['Action, Crime, Drama'], ['Action, Thriller'], ['Biography, Crime, Thriller'], ['Biography, Crime, Thriller']]",3
The Gravedigger,"[['Horror, Thriller'], ['Horror'], ['Horror'], ['War'], ['Horror, Thriller']]",3
Glamour,"[['Drama, Music, Mystery'], ['Mystery'], ['Drama, Music, Mystery'], ['Thriller']]",3
The Grave,"[['Crime, Thriller'], ['Action'], ['Crime, Thriller'], ['Thriller']]",3
The Grandson,"[['Horror'], ['Comedy, Drama, Family'], ['Action, Drama, Thriller'], ['Action, Drama, Thriller']]",3
Glass Houses,"[['Horror'], ['Drama, Romance'], ['Comedy, Romance']]",3
Something Fishy,"[['Comedy, Drama, Crime'], ['Animation, Adventure, Comedy'], ['Animation, Adventure, Comedy'], ['Animation, Adventure, Comedy'], ['Animation, Adventure, Comedy'], ['Thriller']]",3
The Grey,"[['Drama, Mystery'], ['Action, Adventure, Drama'], ['Action, Sci-Fi'], ['Action, Adventure, Drama'], ['Action, Sci-Fi'], ['Action, Adventure, Drama']]",3
The Governor,"[['Action, Crime, Drama'], ['Action, Crime, Drama'], ['Action, Crime, Drama'], ['Action, Drama'], ['Biography']]",3
The Hammer,"[['History'], ['Comedy, Romance, Sport'], ['Comedy, Romance, Sport'], ['Biography, Drama, Sport']]",3
The Haunted Castle,"[['Crime, Drama, Mystery'], ['Horror'], ['Crime, Drama, Mystery'], ['Comedy, Fantasy, Musical']]",3
The Harvester,"[['Horror'], ['Comedy, Music, Mystery'], ['Comedy, Music, Mystery'], ['Sci-Fi']]",3
Gem,"[['Fantasy'], ['Action'], ['Drama, Thriller']]",3
Manhattan,"[['Comedy, Drama, Romance'], ['Comedy, Drama, Romance'], ['Adventure, Comedy, Romance'], ['Adventure, Comedy, Romance'], ['Action']]",3
General,"[['Biography, Drama, History'], ['Family'], ['Biography, Drama, History'], ['Drama, War'], ['Biography, Drama, History']]",3
Genesis,"[['Horror, Sci-Fi'], ['Sci-Fi'], ['Sci-Fi'], ['Sci-Fi'], ['Sci-Fi, Thriller'], ['Horror, Sci-Fi'], ['Sci-Fi, Thriller']]",3
Solitude,"[['Horror'], ['Family'], ['Sci-Fi']]",3
The Hanging Tree,"[['Horror, Thriller'], ['Drama, Romance, Western'], ['Adventure'], ['Horror, Thriller']]",3
Solstice,"[['Horror, Mystery'], ['Animation, Action, Sci-Fi'], ['Horror, Mystery'], ['Animation, Action, Sci-Fi'], ['Action, Fantasy, Sci-Fi'], ['Action, Fantasy, Sci-Fi'], ['Animation, Action, Sci-Fi'], ['Action, Fantasy, Sci-Fi'], ['Action, Fantasy, Sci-Fi']]",3
Solus,"[['Horror, Thriller'], ['Action, Horror, Mystery'], ['Action, Horror, Mystery'], ['Action, Horror, Mystery'], ['Action'], ['Horror, Thriller']]",3
Get the Girl,"[['Action, Comedy, Crime'], ['Comedy, Romance'], ['Action, Drama'], ['Action, Comedy, Crime'], ['Action, Comedy, Crime']]",3
The Grid,"[['Horror, Sci-Fi'], ['Adventure, Sci-Fi, Thriller'], ['Horror, Sci-Fi'], ['Adventure, Sci-Fi, Thriller'], ['Thriller'], ['Adventure, Sci-Fi, Thriller']]",3
The Hacker,"[['Action, Crime, Drama'], ['Action, Drama'], ['Action, Crime, Drama'], ['Action'], ['Action, Crime, Drama']]",3
The Gunman,"[['Action, Adventure, Crime'], ['Crime, Drama, Thriller'], ['Action, Adventure, Crime'], ['Action, Adventure, Crime'], ['Action, Western'], ['Action, Adventure, Crime'], ['Crime, Drama, Thriller']]",3
The Gun,"[['Crime, Drama'], ['Crime, Drama'], ['Crime'], ['Thriller']]",3
Somebody Up There Likes Me,"[['Comedy, Romance'], ['Biography, Drama, Sport'], ['Action, Drama'], ['Biography, Drama, Sport']]",3
The Guide,"[['Drama, History'], ['Adventure, Drama'], ['Drama, Thriller']]",3
Ghost Squad,"[['Adventure, Family, Fantasy'], ['Action, Horror'], ['Animation, Adventure, Family'], ['Adventure, Family, Fantasy'], ['Animation, Adventure, Family'], ['Animation, Adventure, Family'], ['Adventure, Family, Fantasy'], ['Animation, Adventure, Family'], ['Adventure, Family, Fantasy'], ['Animation, Adventure, Family'], ['Action, Horror']]",3
Ghost Story,"[['Drama, Horror, Thriller'], ['Horror'], ['Horror'], ['Horror'], ['Horror'], ['Action'], ['Drama, Horror, Thriller']]",3
The Grind,"[['Crime, Thriller'], ['Action, Crime, Drama'], ['Action, Crime, Drama'], ['Thriller'], ['Crime, Thriller'], ['Action, Crime, Drama']]",3
Ghost Writer,"[['Comedy, Drama, Horror'], ['Horror'], ['Comedy, Fantasy']]",3
The Grim Reaper,"[['Crime, Drama, Mystery'], ['Drama, Horror'], ['Horror'], ['Crime, Drama, Mystery']]",3
Son,"[['Horror, Thriller'], ['Biography, Drama, History'], ['Horror, Thriller'], ['Drama, Thriller'], ['Biography, Drama, History']]",3
The Gospel According to Matthew,"[['Biography, Drama, History'], ['Adventure, Biography, Drama'], ['Biography']]",3
Homunculus,"[['Horror, Sci-Fi'], ['Drama, Fantasy, Mystery'], ['Horror, Sci-Fi'], ['Drama, Fantasy, Mystery'], ['Drama, Fantasy, Thriller'], ['Drama, Fantasy, Mystery'], ['Drama, Fantasy, Thriller']]",3
Southern Gothic,"[['Crime, Drama, Horror'], ['Drama, Horror'], ['Crime, Drama, Horror'], ['Horror'], ['Crime, Drama, Horror']]",3
Soulless,"[['Horror'], ['Horror'], ['Horror'], ['Sci-Fi'], ['Thriller']]",3
Soulmates,"[['Horror'], ['Drama, Fantasy, Musical'], ['Romance'], ['Drama, Fantasy, Musical'], ['Drama, Fantasy, Musical'], ['Drama, Fantasy, Musical']]",3
Good News,"[['Horror'], ['Comedy, Music, Musical'], ['Comedy, Drama, Family'], ['Comedy, Music, Musical'], ['Comedy, Music, Musical']]",3
Good People,"[['Action, Crime, Thriller'], ['Crime, Horror, Mystery'], ['Crime, Horror, Mystery'], ['Crime, Horror, Mystery'], ['Action, Crime, Thriller'], ['Action, Crime, Thriller'], ['Crime, Horror, Mystery'], ['Thriller']]",3
Majnu,"[['Comedy, Drama, Romance'], ['Comedy, Family, Romance'], ['Drama, Romance'], ['Comedy, Family, Romance']]",3
South of Heaven,"[['Action, Crime, Drama'], ['Comedy, Crime'], ['Action, Drama, Horror'], ['Action, Drama, Horror'], ['Action, Drama, Horror'], ['Action, Drama, Horror'], ['Action, Crime, Drama'], ['Action, Drama, Horror'], ['Action, Crime, Drama'], ['Action, Drama, Horror']]",3
The Girl Next Door,"[['Crime, Drama, Horror'], ['Crime, Drama, Horror'], ['Comedy, Drama, Romance'], ['Drama, Romance'], ['Crime, Drama, Horror']]",3
Goonj,"[['Action, Drama, Musical'], ['Action, Crime, Drama'], ['Drama, Family'], ['Action, Crime, Drama'], ['Action, Drama, Musical'], ['Action, Crime, Drama']]",3
The Gilded Cage,"[['Crime, Drama'], ['Drama, Romance'], ['Drama, Thriller']]",3
Gowri,"[['Family'], ['Mystery, Thriller'], ['Action'], ['Mystery, Thriller']]",3
Graduation,"[['Crime, Drama'], ['Comedy, Crime, Drama'], ['Drama, Family']]",3
Making a Killing,"[['Crime, Drama, Mystery'], ['Horror'], ['Crime, Drama, Mystery'], ['Thriller']]",3
Souvenir,"[['Drama, Music, Romance'], ['Comedy, Romance'], ['Mystery']]",3
The Ghoul,"[['Horror, Thriller'], ['Action, Drama, Horror'], ['Action, Drama, Horror'], ['Action, Drama, Horror'], ['Action, Drama, Horror'], ['Horror, Thriller'], ['Drama, Thriller']]",3
Mahananda,"[['Romance'], ['Drama, Romance, Musical'], ['Biography']]",3
The Gentleman,"[['Comedy, Romance'], ['Action, Drama, Family'], ['Action, Drama'], ['Action, Drama, Family']]",3
The General,"[['Biography, Crime, Drama'], ['History'], ['Action, Adventure, Comedy'], ['Action, Adventure, Comedy'], ['Action, Adventure, Comedy'], ['Biography, Crime, Drama'], ['Biography, Crime, Drama']]",3
The Gateway,"[['Horror, Mystery, Sci-Fi'], ['Horror, Mystery, Sci-Fi'], ['Sci-Fi'], ['Horror, Mystery, Sci-Fi'], ['Thriller']]",3
Mahal,"[['Crime, Mystery, Romance'], ['Drama, Horror, Mystery'], ['Horror'], ['Horror'], ['Drama, Horror, Mystery'], ['Crime, Mystery, Romance'], ['Drama, Horror, Mystery'], ['Crime, Mystery, Romance'], ['Drama, Horror, Mystery'], ['Crime, Mystery, Romance']]",3
Gravity,"[['Crime, Drama'], ['Drama, Sci-Fi, Thriller'], ['Sci-Fi, Thriller'], ['Drama, Sci-Fi, Thriller'], ['Sci-Fi, Thriller']]",3
Gray Matter,"[['Sci-Fi'], ['Sci-Fi, Thriller'], ['Biography, Sci-Fi'], ['Sci-Fi, Thriller'], ['Biography, Sci-Fi']]",3
"The Gangster, the Cop, the Devil","[['Action, Crime, Thriller'], ['Action, Crime, Thriller'], ['Action'], ['Action, Crime, Thriller'], ['Thriller']]",3
Good Friday,"[['Crime, Drama, Family'], ['Crime'], ['Crime, Drama, Family'], ['Action, Drama']]",3
Good Bye,"[['Horror'], ['Horror'], ['Action'], ['Thriller']]",3
Glimpse,"[['Drama, Mystery, Thriller'], ['Adventure'], ['Thriller'], ['Drama, Mystery, Thriller']]",3
The Golden Web,"[['Action, Crime, Drama'], ['Crime'], ['Action, Crime, Drama'], ['Action, Crime, Drama'], ['Adventure, Drama, Fantasy'], ['Adventure, Drama, Fantasy'], ['Action, Crime, Drama']]",3
The Gorilla,"[['Comedy, Horror'], ['Horror, Thriller'], ['Comedy, Horror, Mystery'], ['Comedy, Horror, Mystery'], ['Horror, Thriller']]",3
Glorious,"[['Biography, Crime, Drama'], ['Horror, Thriller'], ['Drama, Romance'], ['Horror, Thriller'], ['Biography, Crime, Drama']]",3
Man Hunt,"[['Crime, Drama, Romance'], ['Crime, Drama, Romance'], ['Mystery'], ['Crime, Drama, Romance'], ['Crime, Drama, Romance'], ['Thriller']]",3
Son of Dracula,"[['Drama, Fantasy, Horror'], ['Comedy, Fantasy, Horror'], ['Fantasy, Horror'], ['Drama, Fantasy, Horror'], ['Drama, Fantasy, Horror'], ['Comedy, Fantasy, Horror'], ['Fantasy, Horror']]",3
Go Fish,"[['Comedy, Drama, Romance'], ['Comedy, Drama, Family'], ['Comedy, Drama, Family'], ['Animation, Adventure'], ['Animation, Adventure']]",3
Go West,"[['Adventure'], ['Fantasy'], ['Comedy, Drama, War']]",3
Sonata,"[['Musical, Romance, Drama'], ['Sci-Fi'], ['Drama, Fantasy, Music']]",3
Song of Songs,"[['Romance, Comedy'], ['Drama, Romance'], ['Thriller']]",3
Godfather,"[['Action, Crime, Drama'], ['Crime, Drama'], ['Comedy, Drama, Romance'], ['Action, Crime, Drama'], ['Action, Crime, Drama']]",3
